Culture	Time	TotalArea	Number
R07C07	1321397598.000000	184155.000000	106
R07C07	1321398746.000000	199664.500000	104
R07C07	1321399880.000000	215102.500000	100
R07C07	1321401018.000000	232868.500000	91
R07C07	1321402156.000000	253439.500000	91
R07C07	1321403294.000000	277772.500000	85
R07C07	1321404454.000000	300217.000000	86
R07C07	1321405594.000000	322456.000000	82
R07C07	1321406742.000000	348035.000000	76
R07C07	1321407882.000000	377110.500000	74
R07C07	1321409026.000000	403859.000000	73
R07C07	1321410164.000000	431168.500000	72
R07C07	1321411302.000000	462709.000000	67
R07C07	1321412468.000000	495578.500000	65
R07C07	1321413612.000000	532967.500000	58
R07C07	1321414760.000000	566552.500000	53
R07C07	1321415902.000000	604344.000000	48
R07C07	1321417046.000000	643592.500000	50
R07C07	1321418218.000000	692678.000000	41
R07C07	1321419384.000000	731654.000000	35
R07C07	1321420530.000000	772395.500000	26
R07C07	1321421674.000000	807441.000000	26
R07C07	1321422822.000000	879660.000000	21
R07C07	1321423962.000000	911595.500000	18
R07C07	1321425106.000000	938768.500000	23
R07C07	1321426256.000000	979391.500000	26
R07C07	1321427422.000000	1006282.000000	19
R07C07	1321428560.000000	1031526.000000	19
R07C07	1321429702.000000	1054877.000000	14
R07C07	1321430848.000000	1076689.000000	16
R07C07	1321431994.000000	1101915.000000	13
R07C07	1321433146.000000	1121398.500000	14
R07C07	1321434320.000000	1139726.500000	11
R07C07	1321435470.000000	1152941.500000	11
R07C07	1321436610.000000	1175622.000000	8
R07C07	1321437754.000000	1187863.000000	10
R07C07	1321438906.000000	1234313.500000	8
R07C07	1321440054.000000	1247047.500000	6
R07C07	1321441232.000000	1255274.500000	7
R07C07	1321442378.000000	1262555.000000	6
R07C07	1321443524.000000	1270158.000000	5
R07C07	1321444674.000000	1277223.500000	4
R07C07	1321445822.000000	1283306.000000	6
R07C07	1321446976.000000	1288787.500000	6
R07C07	1321448154.000000	1293943.000000	2
R07C07	1321449310.000000	1309310.000000	4
R07C07	1321450456.000000	1308063.000000	5
R07C07	1321451606.000000	1322415.000000	1
R07C07	1321452758.000000	1323500.000000	6
R07C07	1321453904.000000	1316439.000000	3
R07C07	1321455082.000000	1392855.000000	1
R07C07	1321456270.000000	1392793.000000	1
R07C07	1321457440.000000	1392772.000000	1
R07C07	1321458614.000000	1392896.500000	1
R07C07	1321459782.000000	1392913.500000	1
R07C07	1321460956.000000	1392815.000000	1
R07C04	1321349956.000000	11838.000000	203
R07C04	1321351082.000000	12370.500000	197
R07C04	1321352196.000000	12607.500000	197
R07C04	1321353318.000000	12286.500000	204
R07C04	1321354442.000000	13214.500000	189
R07C04	1321355568.000000	13208.500000	207
R07C04	1321356692.000000	13646.000000	199
R07C04	1321357824.000000	14672.500000	198
R07C04	1321358952.000000	15716.000000	200
R07C04	1321360078.000000	16814.000000	199
R07C04	1321361204.000000	18232.500000	194
R07C04	1321362332.000000	17956.500000	199
R07C04	1321363456.000000	20418.000000	201
R07C04	1321364590.000000	21501.000000	194
R07C04	1321365732.000000	22365.500000	199
R07C04	1321366864.000000	24295.000000	198
R07C04	1321367990.000000	25865.500000	192
R07C04	1321369114.000000	25820.000000	196
R07C04	1321370248.000000	28632.500000	188
R07C04	1321371378.000000	30821.500000	183
R07C04	1321372510.000000	33909.000000	192
R07C04	1321373656.000000	37192.500000	190
R07C04	1321374794.000000	40106.000000	187
R07C04	1321375926.000000	43196.500000	182
R07C04	1321377064.000000	45876.500000	189
R07C04	1321378204.000000	47406.000000	189
R07C04	1321379332.000000	50798.000000	186
R07C04	1321380462.000000	55466.500000	193
R07C04	1321381614.000000	61460.500000	187
R07C04	1321382744.000000	62546.000000	178
R07C04	1321383882.000000	69913.500000	180
R07C04	1321385020.000000	75627.000000	177
R07C04	1321386152.000000	81267.000000	176
R07C04	1321387284.000000	90868.000000	177
R07C04	1321388410.000000	97237.000000	167
R07C04	1321389554.000000	105961.000000	167
R07C04	1321390692.000000	109927.500000	167
R07C04	1321391826.000000	123137.500000	160
R07C04	1321392966.000000	132983.500000	160
R07C04	1321394104.000000	142785.000000	165
R07C04	1321395246.000000	156899.500000	159
R07C04	1321396394.000000	169390.500000	155
R07C04	1321397546.000000	182719.500000	154
R07C04	1321398692.000000	198518.500000	143
R07C04	1321399828.000000	212509.500000	147
R07C04	1321400966.000000	232400.500000	141
R07C04	1321402104.000000	249469.500000	135
R07C04	1321403242.000000	274230.500000	135
R07C04	1321404402.000000	294425.500000	137
R07C04	1321405540.000000	319607.000000	126
R07C04	1321406690.000000	345784.000000	124
R07C04	1321407830.000000	375302.000000	121
R07C04	1321408974.000000	403381.000000	107
R07C04	1321410114.000000	432985.500000	105
R07C04	1321411250.000000	457222.000000	88
R07C04	1321412416.000000	493486.500000	93
R07C04	1321413562.000000	524933.000000	80
R07C04	1321414706.000000	564360.500000	75
R07C04	1321415850.000000	599392.000000	68
R07C04	1321416994.000000	628486.500000	48
R07C04	1321418166.000000	648381.000000	57
R07C04	1321419332.000000	710751.500000	61
R07C04	1321420478.000000	762285.000000	47
R07C04	1321421622.000000	798884.000000	45
R07C04	1321422770.000000	830170.000000	38
R07C04	1321423910.000000	861035.500000	44
R07C04	1321425054.000000	890983.500000	35
R07C04	1321426202.000000	917948.000000	29
R07C04	1321427370.000000	949256.500000	27
R07C04	1321428508.000000	975159.500000	23
R07C04	1321429650.000000	1033566.000000	13
R07C04	1321430796.000000	1051791.000000	14
R07C04	1321431942.000000	1069857.500000	11
R07C04	1321433094.000000	1088461.500000	12
R07C04	1321434266.000000	1103725.000000	9
R07C04	1321435416.000000	1119039.000000	7
R07C04	1321436558.000000	1137148.500000	6
R07C04	1321437700.000000	1148629.500000	6
R07C04	1321438854.000000	1160769.500000	5
R07C04	1321440002.000000	1170716.500000	5
R07C04	1321441180.000000	1180912.000000	3
R07C04	1321442326.000000	1192512.500000	7
R07C04	1321443474.000000	1199652.500000	6
R07C04	1321444622.000000	1208442.000000	4
R07C04	1321445770.000000	1228530.000000	2
R07C04	1321446926.000000	1233486.000000	5
R07C04	1321448096.000000	1238367.000000	5
R07C04	1321449258.000000	1243930.000000	4
R07C04	1321450404.000000	1248910.000000	3
R07C04	1321451552.000000	1254136.500000	4
R07C04	1321452704.000000	1256621.000000	2
R07C04	1321453854.000000	1261832.000000	7
R07C04	1321455026.000000	1392887.500000	1
R07C04	1321456218.000000	1393023.500000	1
R07C04	1321457386.000000	1393155.000000	1
R07C04	1321458560.000000	1393138.500000	1
R07C04	1321459728.000000	1392942.000000	1
R07C04	1321460902.000000	1393012.500000	1
R07C05	1321349974.000000	11474.000000	154
R07C05	1321351098.000000	10685.500000	159
R07C05	1321352214.000000	11763.500000	152
R07C05	1321353336.000000	12391.500000	148
R07C05	1321354460.000000	12726.000000	147
R07C05	1321355586.000000	13766.000000	150
R07C05	1321356710.000000	13018.000000	145
R07C05	1321357842.000000	12816.000000	156
R07C05	1321358970.000000	14437.500000	150
R07C05	1321360096.000000	15282.000000	152
R07C05	1321361222.000000	16135.000000	144
R07C05	1321362350.000000	15171.000000	153
R07C05	1321363474.000000	15933.500000	147
R07C05	1321364606.000000	18142.000000	149
R07C05	1321365750.000000	18528.500000	141
R07C05	1321366880.000000	20576.000000	143
R07C05	1321368008.000000	19430.000000	152
R07C05	1321369132.000000	20574.000000	145
R07C05	1321370264.000000	22043.500000	149
R07C05	1321371394.000000	24042.500000	146
R07C05	1321372528.000000	25572.500000	141
R07C05	1321373674.000000	27635.000000	144
R07C05	1321374812.000000	29896.500000	137
R07C05	1321375944.000000	29457.000000	146
R07C05	1321377082.000000	33384.000000	141
R07C05	1321378222.000000	37083.000000	142
R07C05	1321379350.000000	38965.500000	137
R07C05	1321380480.000000	38633.000000	135
R07C05	1321381632.000000	42569.000000	140
R07C05	1321382762.000000	46207.000000	135
R07C05	1321383900.000000	51262.000000	131
R07C05	1321385038.000000	51815.000000	141
R07C05	1321386168.000000	56787.500000	139
R07C05	1321387300.000000	61024.500000	144
R07C05	1321388428.000000	66652.500000	133
R07C05	1321389572.000000	73615.000000	136
R07C05	1321390710.000000	78738.500000	133
R07C05	1321391844.000000	85700.500000	133
R07C05	1321392984.000000	87801.500000	124
R07C05	1321394122.000000	97845.000000	132
R07C05	1321395264.000000	105518.500000	124
R07C05	1321396412.000000	112924.500000	120
R07C05	1321397564.000000	122113.000000	126
R07C05	1321398710.000000	132392.000000	125
R07C05	1321399846.000000	142108.000000	124
R07C05	1321400984.000000	156918.500000	121
R07C05	1321402122.000000	166381.000000	121
R07C05	1321403260.000000	179606.000000	113
R07C05	1321404420.000000	197264.500000	106
R07C05	1321405558.000000	210477.000000	113
R07C05	1321406708.000000	227020.500000	111
R07C05	1321407848.000000	245508.000000	99
R07C05	1321408990.000000	263665.500000	100
R07C05	1321410130.000000	282014.500000	107
R07C05	1321411268.000000	306616.500000	100
R07C05	1321412434.000000	326828.500000	93
R07C05	1321413578.000000	350366.000000	93
R07C05	1321414724.000000	377208.000000	90
R07C05	1321415868.000000	401517.500000	88
R07C05	1321417012.000000	429591.500000	85
R07C05	1321418184.000000	461308.500000	72
R07C05	1321419350.000000	489100.500000	73
R07C05	1321420496.000000	518004.500000	72
R07C05	1321421640.000000	555423.000000	61
R07C05	1321422788.000000	580218.000000	62
R07C05	1321423928.000000	614563.000000	57
R07C05	1321425072.000000	648665.500000	47
R07C05	1321426220.000000	678329.000000	36
R07C05	1321427388.000000	712523.000000	34
R07C05	1321428526.000000	746819.500000	36
R07C05	1321429668.000000	772154.500000	35
R07C05	1321430812.000000	815297.000000	31
R07C05	1321431960.000000	841332.500000	30
R07C05	1321433110.000000	869042.500000	27
R07C05	1321434284.000000	893472.500000	24
R07C05	1321435434.000000	911655.000000	27
R07C05	1321436576.000000	938160.000000	26
R07C05	1321437718.000000	960601.500000	20
R07C05	1321438872.000000	982356.500000	19
R07C05	1321440020.000000	1122587.000000	9
R07C05	1321441196.000000	1139643.500000	9
R07C05	1321442344.000000	1146942.500000	8
R07C05	1321443492.000000	1160918.500000	7
R07C05	1321444640.000000	1170887.000000	4
R07C05	1321445788.000000	1180774.000000	6
R07C05	1321446942.000000	1190109.500000	4
R07C05	1321448114.000000	1198024.000000	6
R07C05	1321449276.000000	1206194.500000	4
R07C05	1321450422.000000	1213097.000000	4
R07C05	1321451570.000000	1220111.500000	5
R07C05	1321452722.000000	1226257.000000	3
R07C05	1321453872.000000	1231215.500000	4
R07C05	1321455044.000000	1392706.000000	1
R07C05	1321456236.000000	1392696.500000	1
R07C05	1321457404.000000	1392680.000000	1
R07C05	1321458578.000000	1392784.500000	1
R07C05	1321459746.000000	1392729.000000	1
R07C05	1321460920.000000	1392808.500000	1
R10C10	1321350366.000000	12586.000000	152
R10C10	1321351480.000000	12851.500000	147
R10C10	1321352600.000000	13207.500000	151
R10C10	1321353720.000000	14913.000000	142
R10C10	1321354842.000000	15411.000000	142
R10C10	1321355970.000000	16209.000000	142
R10C10	1321357092.000000	16308.500000	137
R10C10	1321358228.000000	15956.500000	144
R10C10	1321359354.000000	18156.000000	139
R10C10	1321360478.000000	17739.000000	141
R10C10	1321361608.000000	18407.000000	135
R10C10	1321362732.000000	20094.500000	140
R10C10	1321363860.000000	18879.000000	140
R10C10	1321364992.000000	22333.000000	142
R10C10	1321366132.000000	21173.000000	144
R10C10	1321367264.000000	23126.000000	140
R10C10	1321368390.000000	24163.500000	140
R10C10	1321369514.000000	26705.500000	137
R10C10	1321370648.000000	28303.000000	139
R10C10	1321371780.000000	29778.000000	135
R10C10	1321372914.000000	32410.000000	138
R10C10	1321374060.000000	33538.500000	134
R10C10	1321375198.000000	37028.500000	140
R10C10	1321376334.000000	39221.000000	132
R10C10	1321377470.000000	38512.000000	137
R10C10	1321378612.000000	42638.000000	135
R10C10	1321379736.000000	47284.500000	129
R10C10	1321380872.000000	48168.000000	133
R10C10	1321382020.000000	52839.000000	134
R10C10	1321383150.000000	57330.000000	126
R10C10	1321384290.000000	64017.000000	127
R10C10	1321385422.000000	68773.500000	127
R10C10	1321386552.000000	74951.000000	122
R10C10	1321387684.000000	76441.500000	123
R10C10	1321388818.000000	86704.500000	129
R10C10	1321389958.000000	94363.000000	116
R10C10	1321391096.000000	101756.000000	118
R10C10	1321392230.000000	104867.500000	120
R10C10	1321393372.000000	118545.000000	119
R10C10	1321394510.000000	126344.000000	123
R10C10	1321395650.000000	138367.000000	114
R10C10	1321396808.000000	149356.000000	113
R10C10	1321397952.000000	161539.500000	111
R10C10	1321399098.000000	179261.500000	110
R10C10	1321400226.000000	186696.000000	110
R10C10	1321401366.000000	207610.500000	105
R10C10	1321402504.000000	223029.500000	109
R10C10	1321403644.000000	243681.000000	101
R10C10	1321404802.000000	265335.000000	105
R10C10	1321405944.000000	278888.500000	102
R10C10	1321407094.000000	305746.500000	95
R10C10	1321408230.000000	328373.500000	88
R10C10	1321409376.000000	355987.500000	86
R10C10	1321410508.000000	379715.000000	84
R10C10	1321411660.000000	408446.000000	75
R10C10	1321412818.000000	442826.000000	69
R10C10	1321413962.000000	464604.500000	72
R10C10	1321415108.000000	501391.000000	66
R10C10	1321416252.000000	531885.500000	55
R10C10	1321417398.000000	571094.000000	51
R10C10	1321418566.000000	604375.500000	48
R10C10	1321419734.000000	639743.500000	44
R10C10	1321420882.000000	674436.000000	43
R10C10	1321422028.000000	710835.500000	43
R10C10	1321423166.000000	743280.000000	37
R10C10	1321424310.000000	779975.500000	31
R10C10	1321425454.000000	816803.000000	33
R10C10	1321426626.000000	852832.000000	30
R10C10	1321427770.000000	909141.000000	25
R10C10	1321428908.000000	939335.500000	22
R10C10	1321430054.000000	965098.000000	21
R10C10	1321431196.000000	992005.500000	25
R10C10	1321432346.000000	1034620.500000	24
R10C10	1321433500.000000	1058722.500000	14
R10C10	1321434670.000000	1086712.500000	13
R10C10	1321435816.000000	1102263.500000	11
R10C10	1321436958.000000	1134565.000000	14
R10C10	1321438106.000000	1189258.000000	9
R10C10	1321439258.000000	1198801.500000	7
R10C10	1321440406.000000	1209191.000000	9
R10C10	1321441584.000000	1218379.500000	5
R10C10	1321442726.000000	1228422.000000	9
R10C10	1321443876.000000	1236802.500000	5
R10C10	1321445026.000000	1241093.000000	7
R10C10	1321446174.000000	1250663.000000	8
R10C10	1321447328.000000	1256314.000000	7
R10C10	1321448510.000000	1265448.000000	5
R10C10	1321449660.000000	1270631.000000	5
R10C10	1321450806.000000	1274945.500000	6
R10C10	1321451956.000000	1277105.500000	10
R10C10	1321453110.000000	1282310.000000	5
R10C10	1321454254.000000	1287015.500000	6
R10C10	1321455458.000000	1392711.500000	1
R10C10	1321456628.000000	1392797.500000	1
R10C10	1321457798.000000	1392780.500000	1
R10C10	1321458970.000000	1392855.000000	1
R10C10	1321460140.000000	1392719.000000	1
R10C10	1321461312.000000	1392890.500000	1
R03C06	1321349432.000000	13560.000000	214
R03C06	1321350560.000000	12666.500000	216
R03C06	1321351676.000000	14040.000000	205
R03C06	1321352798.000000	15129.500000	216
R03C06	1321353918.000000	15109.500000	208
R03C06	1321355042.000000	16002.500000	184
R03C06	1321356170.000000	16224.000000	188
R03C06	1321357294.000000	16769.000000	196
R03C06	1321358426.000000	16093.000000	214
R03C06	1321359552.000000	16751.000000	215
R03C06	1321360678.000000	18053.000000	202
R03C06	1321361808.000000	19110.000000	198
R03C06	1321362934.000000	19549.000000	205
R03C06	1321364062.000000	21213.000000	189
R03C06	1321365196.000000	22356.500000	194
R03C06	1321366334.000000	20166.500000	191
R03C06	1321367466.000000	22678.500000	204
R03C06	1321368592.000000	23455.500000	194
R03C06	1321369716.000000	25521.500000	206
R03C06	1321370850.000000	27103.000000	197
R03C06	1321371980.000000	28704.000000	203
R03C06	1321373120.000000	30088.000000	193
R03C06	1321374262.000000	31966.000000	202
R03C06	1321375398.000000	31171.500000	195
R03C06	1321376534.000000	35397.500000	203
R03C06	1321377674.000000	38355.500000	187
R03C06	1321378808.000000	37904.500000	198
R03C06	1321379934.000000	42965.000000	199
R03C06	1321381076.000000	43323.500000	190
R03C06	1321382216.000000	46692.500000	195
R03C06	1321383352.000000	50398.000000	192
R03C06	1321384490.000000	55211.000000	189
R03C06	1321385622.000000	59399.500000	190
R03C06	1321386752.000000	64702.500000	176
R03C06	1321387886.000000	69494.500000	175
R03C06	1321389026.000000	74616.500000	173
R03C06	1321390164.000000	76785.500000	179
R03C06	1321391296.000000	85130.000000	176
R03C06	1321392436.000000	92223.000000	171
R03C06	1321393576.000000	97848.500000	173
R03C06	1321394716.000000	105407.500000	173
R03C06	1321395860.000000	114363.000000	172
R03C06	1321397016.000000	122219.000000	163
R03C06	1321398164.000000	132010.500000	159
R03C06	1321399308.000000	139703.000000	158
R03C06	1321400442.000000	150832.500000	161
R03C06	1321401580.000000	165079.500000	147
R03C06	1321402716.000000	176193.000000	152
R03C06	1321403862.000000	188029.000000	154
R03C06	1321405016.000000	203532.500000	143
R03C06	1321406160.000000	213458.500000	139
R03C06	1321407310.000000	230557.000000	134
R03C06	1321408446.000000	246684.500000	138
R03C06	1321409592.000000	264505.500000	130
R03C06	1321410720.000000	285256.000000	134
R03C06	1321411888.000000	303874.500000	128
R03C06	1321413038.000000	321348.000000	133
R03C06	1321414178.000000	341845.000000	122
R03C06	1321415324.000000	372203.500000	106
